Metoda,BERT,RoBERTa,SBERT
metoda1-1,123.01970529556274,189.60230612754825,220.95767903327945
metoda1-2,123.07232761383057,189.65830612182617,221.0167620182037
metoda1-3,123.1235933303833,189.7103061676025,221.07276153564453
metoda1-4,123.17659306526184,189.7633092403412,221.1297817230225
metoda1-5,123.22836470603944,189.81630635261536,221.18392038345337
metoda10,1.5996849536895752,0.4323337078094482,38.615840911865234
metoda11,11.971473217010498,12.499035120010376,447.1120796203613
metoda12-catboost,7.349217891693115,8.302026271820068,96.356342792511
metoda12-rf,7.338219404220581,8.290026187896729,96.34062504768372
metoda13,44.0290310382843,46.60497188568115,3392.888529777527
metoda14,533.200875043869,616.8246207237244,2690.890644311905
metoda15,137.8919780254364,,551.938318490982
metoda16,524.4655230045319,588.8300311565399,1788.1484248638153
metoda17,53.75640153884888,83.91191005706787,98.36103510856628
metoda18,3.7568490505218506,3.7700018882751465,537.9601039886475
metoda19,10.811042070388794,11.782973289489746,107.99696564674376
metoda2,137.8919780254364,,551.938318490982
metoda20,137.8919780254364,,551.938318490982
metoda3,137.8919780254364,150.28708004951477,1334.400199651718
metoda4,137.8919780254364,,1854.3867115974424
metoda5,7.957099676132202,8.840433597564697,120.74311542510986
metoda6,137.8919780254364,,551.938318490982
metoda7,0.8133769035339355,0.9079995155334472,8.465759038925171
metoda8,137.8919780254364,,551.938318490982
metoda9,376.3117425441742,385.5955410003662,5067.048382043839
