Metoda,BERT,RoBERTa,SBERT
metoda1-1,192.3630013465881,181.4545021057129,181.7002863883972
metoda1-2,192.42100191116333,181.5027811527252,181.75225734710693
metoda1-3,192.47800040245056,181.5547811985016,181.80525302886963
metoda1-4,192.54200053215027,181.60478043556213,181.85825490951535
metoda1-5,192.59600114822388,181.6548376083374,181.9112527370453
metoda10,3.267996311187744,1.333873987197876,65.4740002155304
metoda11,30.28003478050232,22.47002673149109,789.1929678916931
metoda12-catboost,18.904969692230225,15.7149658203125,166.47241401672363
metoda12-rf,18.88896989822388,15.703965663909912,166.45741391181946
metoda13,128.24700212478638,98.57696557044984,6549.580688714981
metoda14,2374.905173063278,1469.761028766632,11969.57629942894
metoda15,566.9219982624054,,972.6173598766328
metoda16,2207.5879962444305,1468.4904437065125,11242.780372619629
metoda17,129.29999542236328,94.7720639705658,116.80939888954164
metoda18,9.406992435455322,6.278997182846069,977.4106001853944
metoda19,28.987998962402344,23.31303024291992,203.5050523281097
metoda2,566.9219982624054,,972.6173598766328
metoda20,566.9219982624054,,972.6173598766328
metoda3,566.9219982624054,383.1940331459045,5053.131594419479
metoda4,566.9219982624054,,1714.6323885917664
metoda5,20.88196635246277,17.38496494293213,190.2989685535431
metoda6,566.9219982624054,,972.6173598766328
metoda7,1.982994794845581,1.2929677963256836,14.441486120224
metoda8,566.9219982624054,,972.6173598766328
metoda9,860.925000667572,654.8589642047882,9097.104476690292
