Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev),metoda,dataset,method
0.9,1.0,0.8,0.8888888888888888,0.8,0.816496580927726,0.5089217653313579,0.8,84.667001247406,,,run13_ISOT_results.csv,ISOT,metoda13
0.8,0.8,0.8,0.8,0.96,0.6,0.3523874452721666,0.6,94.86700987815856,,,run13_WELFake_results.csv,WELFake,metoda13
0.7,0.6666666666666666,0.8,0.7272727272727273,0.76,0.408248290463863,0.6859483763210352,0.4,8.162000894546509,,,run14_BuzzFeed_results.csv,BuzzFeed,metoda14
0.8,0.7142857142857143,1.0,0.8333333333333334,1.0,0.6546536707079772,0.3952247577028054,0.6,1203.618000984192,,,run14_ISOT_results.csv,ISOT,metoda14
0.4,0.4,0.4,0.4,0.4,-0.2,0.8634614782479828,-0.1999999999999999,1475.2032055854795,,,run14_WELFake_results.csv,WELFake,metoda14
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run15_BuzzFeed_results.csv,BuzzFeed,metoda15
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run15_ISOT_results.csv,ISOT,metoda15
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run15_WELFake_results.csv,WELFake,metoda15
0.4,0.4,0.4,0.4,0.16,-0.2,0.7020939400094539,-0.1999999999999999,1.5659902095794678,0.6,0.2,run16_BuzzFeed_results.csv,BuzzFeed,metoda16
0.4,0.3333333333333333,0.2,0.25,0.56,-0.2182178902359924,0.7346131491973718,-0.1999999999999999,1120.5240030288696,0.4,0.2,run16_ISOT_results.csv,ISOT,metoda16
0.3,0.3333333333333333,0.4,0.3636363636363636,0.28,-0.408248290463863,0.9447690222785484,-0.3999999999999999,1437.1961832046509,0.6,0.2,run16_WELFake_results.csv,WELFake,metoda16
0.5,0.0,0.0,0.0,0.24,0.0,0.6949436542948443,0.0,23.058998346328732,,,run17_BuzzFeed_results.csv,BuzzFeed,metoda17
0.6,0.5714285714285714,0.8,0.6666666666666666,0.72,0.2182178902359924,0.7146286063914657,0.1999999999999999,259.1469986438751,,,run17_ISOT_results.csv,ISOT,metoda17
0.5,0.5,0.8,0.6153846153846154,0.52,0.0,0.6913571916824341,0.0,82.40785312652588,,,run17_WELFake_results.csv,WELFake,metoda17
0.5,0.5,0.2,0.2857142857142857,0.48,0.0,0.883418907168954,0.0,0.5009989738464355,0.4,0.2,run18_BuzzFeed_results.csv,BuzzFeed,metoda18
0.9,1.0,0.8,0.8888888888888888,0.8400000000000001,0.816496580927726,0.4599754610851466,0.8,16.283998727798462,0.9,0.2,run18_ISOT_results.csv,ISOT,metoda18
0.5,0.5,0.4,0.4444444444444444,0.64,0.0,0.5623962915984022,0.0,6.60626220703125,0.5,0.3162277660168379,run18_WELFake_results.csv,WELFake,metoda18
0.6,0.5714285714285714,0.8,0.6666666666666666,0.32,0.2182178902359924,1.0222173101348868,0.1999999999999999,0.5750064849853516,0.6,0.3741657386773941,run19_BuzzFeed_results.csv,BuzzFeed,metoda19
0.8,1.0,0.6,0.75,0.8400000000000001,0.6546536707079772,1.070771127870542,0.6,60.08200240135193,0.8,0.2449489742783178,run19_ISOT_results.csv,ISOT,metoda19
0.8,0.8,0.8,0.8,0.92,0.6,0.2623363114147092,0.6,19.542029857635494,0.8,0.2449489742783178,run19_WELFake_results.csv,WELFake,metoda19
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run20_BuzzFeed_results.csv,BuzzFeed,metoda20
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run20_ISOT_results.csv,ISOT,metoda20
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run20_WELFake_results.csv,WELFake,metoda20
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run2_BuzzFeed_results.csv,BuzzFeed,metoda2
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run2_ISOT_results.csv,ISOT,metoda2
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run2_WELFake_results.csv,WELFake,metoda2
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run3_BuzzFeed_results.csv,BuzzFeed,metoda3
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run3_ISOT_results.csv,ISOT,metoda3
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run3_WELFake_results.csv,WELFake,metoda3
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run4_BuzzFeed_results.csv,BuzzFeed,metoda4
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run4_ISOT_results.csv,ISOT,metoda4
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run4_WELFake_results.csv,WELFake,metoda4
0.5,0.5,0.4,0.4444444444444444,0.48,0.0,1.4353485941704387,0.0,1.2380025386810305,0.1,0.2,run5_BuzzFeed_results.csv,BuzzFeed,metoda5
0.7,0.75,0.6,0.6666666666666666,0.88,0.408248290463863,0.9108047483427976,0.4,17.803005695343018,0.5,0.3162277660168379,run5_ISOT_results.csv,ISOT,metoda5
0.8,0.7142857142857143,1.0,0.8333333333333334,0.84,0.6546536707079772,1.6426387608727513,0.6,15.039264917373655,0.7,0.4,run5_WELFake_results.csv,WELFake,metoda5
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run6_BuzzFeed_results.csv,BuzzFeed,metoda6
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run6_ISOT_results.csv,ISOT,metoda6
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run6_WELFake_results.csv,WELFake,metoda6
0.3,0.3333333333333333,0.4,0.3636363636363636,0.36,-0.408248290463863,0.8779331806863026,-0.3999999999999999,3.935989618301392,0.5,0.3162277660168379,run7_BuzzFeed_results.csv,BuzzFeed,metoda7
0.6,0.6,0.6,0.6,0.72,0.2,0.6656769838022257,0.1999999999999999,3.088001012802124,0.6,0.2,run7_ISOT_results.csv,ISOT,metoda7
0.8,0.7142857142857143,1.0,0.8333333333333334,0.8400000000000001,0.6546536707079772,0.7418082324754744,0.6,1.965315103530884,0.6,0.2,run7_WELFake_results.csv,WELFake,metoda7
0.4,0.4,0.4,0.4,0.16,-0.2,0.7581837911483319,-0.1999999999999999,4.732001066207886,0.3,0.2449489742783178,run8_BuzzFeed_results.csv,BuzzFeed,metoda8
0.6,0.6,0.6,0.6,0.6799999999999999,0.2,0.6226613444487314,0.1999999999999999,484.17400074005127,0.7,0.2449489742783178,run8_ISOT_results.csv,ISOT,metoda8
0.7,0.75,0.6,0.6666666666666666,0.8400000000000001,0.408248290463863,0.6000547326249067,0.4,413.11000180244446,0.6,0.2,run8_WELFake_results.csv,WELFake,metoda8
0.4,0.4,0.4,0.4,0.36,-0.2,0.8101941259980189,-0.1999999999999999,67.62100267410278,0.3,0.2449489742783178,run9_BuzzFeed_results.csv,BuzzFeed,metoda9
0.9,1.0,0.8,0.8888888888888888,0.88,0.816496580927726,0.420242122142886,0.8,722.0499653816223,0.7,0.2449489742783178,run9_ISOT_results.csv,ISOT,metoda9
1.0,1.0,1.0,1.0,1.0,1.0,0.3459368920274633,1.0,608.950902223587,0.7,0.4,run9_WELFake_results.csv,WELFake,metoda9
