Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.1,0.16666666666666666,0.2,0.18181818181818182,0.2,-0.816496580927726,0.9348584191193547,-0.8,3.2289950847625732,0.7,0.2449489742783178
