Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.3771929824561404,0.7280701754385965,0.6637426900584795
metoda1-2,0.4415204678362573,0.7894736842105263,0.7046783625730995
metoda1-3,0.3859649122807018,0.7719298245614036,0.7777777777777778
metoda1-4,0.3538011695906433,0.760233918128655,0.827485380116959
metoda1-5,0.4122807017543859,0.7631578947368421,0.652046783625731
metoda10,0.4269005847953216,0.7251461988304094,0.7748538011695907
metoda11,0.4853801169590643,0.6023391812865497,0.7573099415204678
metoda12-catboost,0.5380116959064327,0.736842105263158,0.7777777777777778
metoda12-rf,0.5277777777777778,0.5380116959064327,0.6915204678362573
metoda13,0.4590643274853801,0.5964912280701754,0.7222222222222223
metoda14,0.4707602339181287,0.5350877192982456,0.7573099415204678
metoda15,0.4707602339181287,0.587719298245614,0.7017543859649122
metoda16,0.4385964912280702,0.5380116959064327,0.7602339181286549
metoda17,0.3274853801169591,0.7690058479532165,0.7573099415204678
metoda18,0.3771929824561403,0.564327485380117,0.7485380116959064
metoda19,0.5701754385964912,0.5584795321637428,0.7134502923976608
metoda2,0.4707602339181287,0.587719298245614,0.7017543859649122
metoda20,0.4707602339181287,0.587719298245614,0.7017543859649122
metoda3,0.4707602339181287,0.587719298245614,0.5760233918128655
metoda4,0.4707602339181287,0.587719298245614,0.5
metoda5,0.5292397660818714,0.5380116959064327,0.7485380116959065
metoda6,0.4707602339181287,0.587719298245614,0.7017543859649122
metoda7,0.5263157894736843,0.5526315789473684,0.6973684210526315
metoda8,0.4707602339181287,0.587719298245614,0.7017543859649122
metoda9,0.4970760233918129,0.5380116959064327,0.6988304093567251
