Metoda,BERT,RoBERTa,SBERT
metoda1-1,13.210875749588013,14.235925912857056,13.944226264953612
metoda1-2,13.261875867843628,14.28792929649353,14.004227876663208
metoda1-3,13.312583684921265,14.339896202087402,14.0662260055542
metoda1-4,13.363483428955078,14.393057823181152,14.123228311538696
metoda1-5,13.413485765457152,14.444057703018188,14.182225942611694
metoda10,0.0579991340637207,0.0640006065368652,0.3829987049102783
metoda11,0.3420007228851318,0.333035945892334,1.386031150817871
metoda12-catboost,0.1910452842712402,0.2046995162963867,0.6229989528656006
metoda12-rf,0.1750402450561523,0.1916995048522949,0.6099996566772461
metoda13,0.9759972095489502,0.9949979782104492,10.163996934890749
metoda14,1.098301649093628,1.0740325450897217,4.4915547370910645
metoda15,0.1260004043579101,,1.6939995288848877
metoda16,0.5208795070648193,0.5045793056488037,0.9837286472320556
metoda17,7.255282163619995,7.435749053955078,7.755075931549072
metoda18,0.1608180999755859,0.1699998378753662,3.234909772872925
metoda19,0.1750006675720214,0.1590325832366943,0.2610273361206054
metoda2,0.1260004043579101,,1.6939995288848877
metoda20,0.1260004043579101,,1.6939995288848877
metoda3,0.1260004043579101,0.126030683517456,0.8090314865112305
metoda4,0.1260004043579101,,12.574240446090698
metoda5,0.1423313617706298,0.1370010375976562,0.6140007972717285
metoda6,0.1260004043579101,,1.6939995288848877
metoda7,0.3599989414215088,0.355039119720459,0.4120047092437744
metoda8,0.1260004043579101,,1.6939995288848877
metoda9,8.048641681671143,8.044233083724976,13.512322664260864
