Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.0,0.0,0.0,0.0,0.0,-1.0,0.6960733816046073,-1.0,7.349217891693115,,
