Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.861694830703997,0.9072043391109539,0.8431780821917808,0.8740202203794161,0.9412698027650938,0.7235454285200075,0.344467541912969,0.7211703623819083,243.53692960739136,,
