Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.6304008908685969,0.6198347107438017,0.5651047798445962,0.591205813523833,0.6752792428614801,0.2561626087375055,0.6435279498805812,0.2552541173815436,78.51825737953186,,
