Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.7123608017817372,0.7218666666666667,0.6373910995997174,0.6770038764536701,0.7924614986549708,0.4221855843367402,1.1887556217411506,0.4195441705521644,10.854999542236328,0.7237193763919821,0.006062653714394742
