Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.5945945945945946,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5380116959064327,0.1946978894863169,0.693905062121634,0.19213973799126638,0.55464768409729,,
