Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.5270601336302896,0.0,0.0,0.0,0.6661165627608228,0.0,0.6917491252360547,0.0,2933.6505687236786,,
