Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev),run,dataset,method
0.6378619153674833,0.6187067525650203,0.6105486225570991,0.6146006162597772,0.6806652050183845,0.2731254956964409,0.6432232331342711,0.2731040979182866,2.5564353466033936,0.6285077951002227,0.0100556237928457,run10_ISOT_results.csv,ISOT,run10
0.6320384111741597,0.682476794204211,0.6607123287671233,0.6714182304137202,0.6950688419583968,0.2537736488773845,0.6138035582860406,0.2536016840018662,4.326976776123047,0.6184447479679348,0.0050749248824061,run10_WELFake_results.csv,WELFake,run10
0.4864864864864865,0.4761904761904761,0.5555555555555556,0.5128205128205128,0.4853801169590643,-0.0235997441801596,0.7022943138155002,-0.0232896652110625,1.6866183280944824,0.4,0.1324802642213672,run11_BuzzFeed_results.csv,BuzzFeed,run11
0.6452115812917595,0.6282330190959633,0.6119613845067107,0.6199904580152672,0.6902272423466813,0.2874781139002123,0.6500646769592293,0.2873910903387466,19.687933206558228,0.6257238307349666,0.0104605956042916,run11_ISOT_results.csv,ISOT,run11
0.6229968198540874,0.6552697932425617,0.712,0.6824579831932773,0.6945001744038559,0.2217072619602452,0.6310040659804971,0.2205544193518539,35.23112869262695,0.6080310993641558,0.00615107328506,run11_WELFake_results.csv,WELFake,run11
0.5945945945945946,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5380116959064327,0.1946978894863169,0.693905062121634,0.1921397379912663,0.55464768409729,,,run12-catboost_BuzzFeed_results.csv,BuzzFeed,run12-catboost
0.6332962138084632,0.6106728538283063,0.6197315752295738,0.6151688675937829,0.673722184974308,0.2650239461640394,0.6623790224120268,0.264997743130467,11.165177822113035,,,run12-catboost_ISOT_results.csv,ISOT,run12-catboost
0.627174658601983,0.7340077357929188,0.5407123287671233,0.6227046128604783,0.6897809725393201,0.2830581445634776,0.6549580463180736,0.2706231425836055,22.38357424736023,,,run12-catboost_WELFake_results.csv,WELFake,run12-catboost
0.5675675675675675,0.55,0.6111111111111112,0.5789473684210527,0.5277777777777778,0.1378305046860665,0.7245039525164582,0.1370262390670553,0.5340023040771484,0.4785714285714285,0.1825974718737745,run12-rf_BuzzFeed_results.csv,BuzzFeed,run12-rf
0.6744988864142539,0.669050051072523,0.6169060513303508,0.6419208624280289,0.7406459990574623,0.3454153200428309,0.6369732136854653,0.3444622938212995,11.103172302246094,0.5937639198218263,0.0089821580534858,run12-rf_ISOT_results.csv,ISOT,run12-rf
0.6920870486998815,0.7180502031038434,0.7555068493150685,0.7363024671579622,0.769763738267377,0.3676184051512633,0.6056759225237129,0.3669332595478868,22.326574087142944,0.6225596167050413,0.0071918549570703,run12-rf_WELFake_results.csv,WELFake,run12-rf
0.4864864864864865,0.48,0.6666666666666666,0.5581395348837209,0.4590643274853801,-0.0187317162316338,0.710301903634281,-0.0173661360347321,5.079765796661377,0.4607142857142857,0.1448081066622378,run13_BuzzFeed_results.csv,BuzzFeed,run13
0.6561247216035635,0.628179606281796,0.6687073228161055,0.6478102189781022,0.7129040914328311,0.3130894096638488,0.6587485863662988,0.3125063313081907,72.53377771377563,0.6292873051224943,0.0108390283829789,run13_ISOT_results.csv,ISOT,run13
0.6809253601047578,0.7445691969733952,0.6686027397260274,0.7045441422714938,0.7488472142947742,0.3623833186634586,0.622629441202904,0.3599175138450696,148.42393112182617,0.640829851626002,0.0079327716514619,run13_WELFake_results.csv,WELFake,run13
0.4864864864864865,0.4444444444444444,0.2222222222222222,0.2962962962962963,0.4707602339181287,-0.0476886152932751,0.6977975586164132,-0.0414814814814814,5.763047695159912,0.375,0.1988487272439293,run14_BuzzFeed_results.csv,BuzzFeed,run14
0.6848552338530067,0.6760248447204968,0.6406875441488109,0.6578820116054158,0.7413094967024361,0.3666113176074287,0.6013008046065782,0.3661578567079886,465.7494628429413,0.6182628062360801,0.0090851127190962,run14_ISOT_results.csv,ISOT,run14
0.6989461869426951,0.7395473296911584,0.7269041095890411,0.7331712169780038,0.7702409309994926,0.3879554963207632,0.5742104833742712,0.3878796066333806,1250.9225244522097,0.6211252738126619,0.0080150412750875,run14_WELFake_results.csv,WELFake,run14
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run15_BuzzFeed_results.csv,BuzzFeed,run15
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run15_ISOT_results.csv,ISOT,run15
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run15_WELFake_results.csv,WELFake,run15
0.4594594594594595,0.4375,0.3888888888888889,0.4117647058823529,0.4385964912280702,-0.0855490726530786,0.6932561390344519,-0.0850439882697948,0.4870333671569824,0.4321428571428571,0.0397697454487858,run16_BuzzFeed_results.csv,BuzzFeed,run16
0.6844097995545657,0.6757025615518528,0.63974570284907,0.6572327044025157,0.7413828759501181,0.3657000264128982,0.601230521997396,0.3652311894767933,357.27796387672424,0.6831848552338531,0.0036596161971391,run16_ISOT_results.csv,ISOT,run16
0.6920870486998815,0.7180502031038434,0.7555068493150685,0.7363024671579622,0.769851629883308,0.3676184051512633,0.5726189042712694,0.3669332595478868,963.100391626358,0.6917748114901396,0.0039329650407285,run16_WELFake_results.csv,WELFake,run16
0.4864864864864865,0.4864864864864865,1.0,0.6545454545454545,0.3274853801169591,0.0,0.6957285242280505,0.0,7.647760629653931,,,run17_BuzzFeed_results.csv,BuzzFeed,run17
0.6279510022271715,0.5963010204081632,0.6604662114433718,0.6267456150150821,0.6696863263517913,0.2591553541162369,0.6494377645427537,0.2578164309679418,37.32599329948425,,,run17_ISOT_results.csv,ISOT,run17
0.5940013718276486,0.63293327908869,0.681972602739726,0.6565384818272934,0.6418842751141554,0.1625190588498486,0.6452209133517076,0.1618445789865642,58.19475626945496,,,run17_WELFake_results.csv,WELFake,run17
0.3783783783783784,0.3809523809523809,0.4444444444444444,0.4102564102564102,0.3771929824561403,-0.2418973778466361,1.1254861903683806,-0.2387190684133915,0.162999153137207,0.5928571428571429,0.2404820838504632,run18_BuzzFeed_results.csv,BuzzFeed,run18
0.6312917594654789,0.6098591549295774,0.6117259241817754,0.6107911132008934,0.675002391665988,0.2605345883484973,0.6447114351178583,0.2605334902490572,3.0978214740753174,0.6350779510022272,0.0128357363326671,run18_ISOT_results.csv,ISOT,run18
0.6314772089542932,0.6913918323609953,0.6363835616438356,0.6627482309974891,0.6954524194571283,0.259174909207002,0.611130908388204,0.2580963079025876,5.354025840759277,0.6322256799535306,0.0083286795112603,run18_WELFake_results.csv,WELFake,run18
0.5675675675675675,0.5454545454545454,0.6666666666666666,0.6,0.5701754385964912,0.1428799252738186,0.7736258616500493,0.1395348837209301,0.1630024909973144,0.4642857142857142,0.0896421457000795,run19_BuzzFeed_results.csv,BuzzFeed,run19
0.6769487750556793,0.6602380952380953,0.6529314810454439,0.6565644607552977,0.7611808457179677,0.351650566546922,1.1231123123700746,0.3516311649343467,9.069455623626707,0.6757238307349666,0.0058777920803548,run19_ISOT_results.csv,ISOT,run19
0.6929600299307851,0.726176375578766,0.7390684931506849,0.7325657180099935,0.7874039510400811,0.37229488182112,1.0720070179385597,0.3722154638912497,18.427066564559937,0.6958283080885252,0.0039826477069786,run19_WELFake_results.csv,WELFake,run19
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run20_BuzzFeed_results.csv,BuzzFeed,run20
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run20_ISOT_results.csv,ISOT,run20
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run20_WELFake_results.csv,WELFake,run20
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run2_BuzzFeed_results.csv,BuzzFeed,run2
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run2_ISOT_results.csv,ISOT,run2
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run2_WELFake_results.csv,WELFake,run2
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run3_BuzzFeed_results.csv,BuzzFeed,run3
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run3_ISOT_results.csv,ISOT,run3
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run3_WELFake_results.csv,WELFake,run3
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run4_BuzzFeed_results.csv,BuzzFeed,run4
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run4_ISOT_results.csv,ISOT,run4
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run4_WELFake_results.csv,WELFake,run4
0.5405405405405406,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.5292397660818714,0.0855490726530786,0.9280601816332404,0.0844250363901019,0.1350321769714355,0.4321428571428571,0.0397697454487858,run5_BuzzFeed_results.csv,BuzzFeed,run5
0.6721603563474388,0.6626716604244695,0.6249117023781493,0.6432380029083858,0.7387122941979501,0.3409665575602675,1.371979887241771,0.3404651025870605,6.524809122085571,0.6845211581291759,0.0059198369086868,run5_ISOT_results.csv,ISOT,run5
0.6869738729188751,0.7130254281266217,0.7528767123287671,0.732409381663113,0.765732519977169,0.356797656109533,1.331772314251005,0.3560332621500859,13.950437784194946,0.6973246063201832,0.0045376603927955,run5_WELFake_results.csv,WELFake,run5
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run6_BuzzFeed_results.csv,BuzzFeed,run6
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run6_ISOT_results.csv,ISOT,run6
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run6_WELFake_results.csv,WELFake,run6
0.4864864864864865,0.4761904761904761,0.5555555555555556,0.5128205128205128,0.5263157894736843,-0.0235997441801596,0.7351304070398056,-0.0232896652110625,0.9269835948944092,0.4785714285714285,0.1825974718737745,run7_BuzzFeed_results.csv,BuzzFeed,run7
0.6381959910913141,0.6122862286228623,0.6406875441488109,0.6261649982740767,0.6832261158881692,0.2762568730499581,0.6362178359464569,0.2759905467895504,4.12725830078125,0.6252783964365255,0.0140196863162741,run7_ISOT_results.csv,ISOT,run7
0.634283220053626,0.7157797193539847,0.5925479452054795,0.6483602134420529,0.7030052876078132,0.2797012556246271,0.6011406397572415,0.2743669732246234,6.171261787414551,0.6267379182228401,0.0050352794861297,run7_WELFake_results.csv,WELFake,run7
0.4864864864864865,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.4707602339181287,-0.0210939081754764,0.8351155117627534,-0.0203193033381712,0.6195273399353027,0.5071428571428571,0.1837117307087383,run8_BuzzFeed_results.csv,BuzzFeed,run8
0.6016703786191536,0.5758261656858307,0.5990110666352719,0.5871898442008079,0.6407038368292285,0.2027961546233134,0.6664937519038512,0.2026487737136668,91.572429895401,0.6040089086859688,0.0050468905094096,run8_ISOT_results.csv,ISOT,run8
0.6249922055247241,0.7183770883054893,0.5607671232876712,0.629862136878385,0.6798369878868595,0.2696457523408652,0.6364099669677751,0.2613674748223669,252.5341341495514,0.6233705765209676,0.0057361354339467,run8_WELFake_results.csv,WELFake,run8
0.4324324324324324,0.4210526315789473,0.4444444444444444,0.4324324324324324,0.4970760233918129,-0.1345029239766081,0.7100346906125996,-0.1343065693430658,8.636535882949829,0.4,0.1542757933318227,run9_BuzzFeed_results.csv,BuzzFeed,run9
0.633184855233853,0.6160779537149818,0.5954791617612433,0.6056034482758621,0.681461979276606,0.2630821814883228,0.640040969921086,0.2629493517693255,338.5572302341461,0.6149220489977729,0.0107770709015012,run9_ISOT_results.csv,ISOT,run9
0.6392093284280103,0.6753492280222666,0.7046575342465753,0.6896921591762308,0.7047742897006595,0.2595992360785831,0.6045659566004487,0.2592654167414265,610.4652409553528,0.6114604741653816,0.0049325341153868,run9_WELFake_results.csv,WELFake,run9
