Precision,Recall
0.47293986636971047,1.0
0.47299253814455955,1.0
0.4795618789521229,1.0
0.47961603613777526,1.0
0.4796702055568105,1.0
0.47961143115328136,0.9997645396750647
0.4796656122910077,0.9997645396750647
0.4797198056716755,0.9997645396750647
0.47977401129943503,0.9997645396750647
0.47982822917843826,0.9997645396750647
0.47988245931283907,0.9997645396750647
0.47993670170679326,0.9997645396750647
0.4799909563644585,0.9997645396750647
0.4800452232899943,0.9997645396750647
0.4799864314789688,0.9995290793501295
0.4800407101662332,0.9995290793501295
0.48009500113096587,0.9995290793501295
0.4801493043773329,0.9995290793501295
0.4802036199095023,0.9995290793501295
0.48014481276162463,0.9992936190251942
0.4801991400769405,0.9992936190251942
0.48014031911282107,0.999058158700259
0.4801946582163875,0.999058158700259
0.4801358234295416,0.9988226983753238
0.48019017432646594,0.9988226983753238
0.48024453752971813,0.9988226983753238
0.48029891304347827,0.9988226983753238
0.48035330087192846,0.9988226983753238
0.48040770101925256,0.9988226983753238
0.4804621134896364,0.9988226983753238
0.48051653828726776,0.9988226983753238
0.48045768664325367,0.9985872380503885
0.48039882166326764,0.9983517777254532
0.4804532577903683,0.9983517777254532
0.48039437896645515,0.998116317400518
0.48044882692961577,0.998116317400518
0.4805032872364543,0.998116317400518
0.4805577598911688,0.998116317400518
0.4804988662131519,0.9978808570755827
0.4805533507200363,0.9978808570755827
0.48060784758448627,0.9978808570755827
0.48066235681070657,0.9978808570755827
0.48071687840290384,0.9978808570755827
0.4807714123652864,0.9978808570755827
0.48071250283639666,0.9976453967506476
0.48065357993872687,0.9974099364257123
0.4805946436677258,0.997174476100777
0.48064918851435706,0.997174476100777
0.4807037457434733,0.997174476100777
0.48075831535929164,0.997174476100777
0.4808128973660309,0.997174476100777
0.4808674917679119,0.997174476100777
0.48080853963206904,0.9969390157758418
0.4809177646524307,0.9969390157758418
0.4809723957741679,0.9969390157758418
0.4810270393092479,0.9969390157758418
0.4809680718100216,0.9967035554509065
0.48102272727272727,0.9967035554509065
0.48107739515854075,0.9967035554509065
0.4811320754716981,0.9967035554509065
0.4811867682164374,0.9967035554509065
0.48124147339699863,0.9967035554509065
0.48129619101762366,0.9967035554509065
0.4813509210825563,0.9967035554509065
0.4814056635960423,0.9967035554509065
0.4813466787989081,0.9964680951259712
0.4814014332840405,0.9964680951259712
0.4814562002275313,0.9964680951259712
0.48151097963363293,0.9964680951259712
0.48145197997269,0.9962326348010361
0.4815067713667919,0.9962326348010361
0.48156157523332577,0.9962326348010361
0.4815025611838361,0.9959971744761008
0.48155737704918034,0.9959971744761008
0.48161220539678923,0.9959971744761008
0.4815531769528581,0.9957617141511655
0.48160801731010133,0.9957617141511655
0.4816628701594533,0.9957617141511655
0.4817177355051828,0.9957617141511655
0.48177261335156074,0.9957617141511655
0.48182750370285976,0.9957617141511655
0.4818824065633546,0.9957617141511655
0.4819373219373219,0.9957617141511655
0.4819922498290403,0.9957617141511655
0.48210214318285455,0.9957617141511655
0.4821571086535173,0.9957617141511655
0.482212086659065,0.9957617141511655
0.4822670772037861,0.9957617141511655
0.4823220802919708,0.9957617141511655
0.4823770959279115,0.9957617141511655
0.48248716486023957,0.9957617141511655
0.48254221816522136,0.9957617141511655
0.4825972840351478,0.9957617141511655
0.48253823328007306,0.9955262538262303
0.4825933112658372,0.9955262538262303
0.482648401826484,0.9955262538262303
0.48270350496632036,0.9955262538262303
0.4827586206896552,0.9955262538262303
0.4828137490007994,0.9955262538262303
0.4828688899040658,0.9955262538262303
0.48292404340376927,0.9955262538262303
0.4829792095042266,0.9955262538262303
0.4829201416657146,0.995290793501295
0.48297531992687387,0.995290793501295
