Metoda,BERT,RoBERTa,SBERT
metoda10,0.4,0.6,0.6
metoda11,0.6,0.3,0.3
metoda12-rf,0.8,0.3,0.5
metoda15,0.6,0.5,0.8
metoda16,0.6,0.9,1.0
metoda17,,,0.4
metoda18,0.5,0.4,0.9
metoda19,0.8,0.7,0.8
metoda2,0.6,0.5,0.8
metoda20,0.6,0.5,0.9
metoda3,0.6,0.5,0.3
metoda4,0.6,0.5,
metoda5,0.7,0.7,0.9
metoda6,0.6,0.5,0.8
metoda7,0.6,0.6,0.8
metoda8,0.6,0.5,0.8
metoda9,0.7,0.6,0.7
