Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.7272547976105261,0.845185309257675,0.6321798434828516
metoda1-2,0.7028115857001269,0.8183538300952231,0.7744047013024347
metoda1-3,0.7201771702852604,0.8886740181261651,0.7305440405044542
metoda1-4,0.7887904612607972,0.9028821034194564,0.6487532285961244
metoda1-5,0.6926004815030561,0.8076063045052104,0.2542731692252916
metoda10,0.7080320922920138,0.6171600040985539,0.199806939452983
metoda11,0.6735224327604165,0.7061848003055107,0.4535476144402292
metoda12-catboost,0.6873067422996952,0.6932329206148318,0.6880331471238749
metoda12-rf,0.5290382099728153,0.5899939203485681,0.3687673076391056
metoda13,0.3523874452721666,0.3227001646228461,0.2026177019838819
metoda14,0.8634614782479828,0.5940836282692192,0.3329715054626375
metoda15,0.6000547326249067,0.6451152183503328,0.6282554409092257
metoda16,0.9447690222785484,0.4069516055662895,0.0914023590246579
metoda17,0.6913571916824341,0.800413835739384,0.2040960535920717
metoda18,0.5623962915984022,0.6523636153356334,0.2299092675714851
metoda19,0.2623363114147092,1.6381665282370093,0.0640009150545722
metoda2,0.6000547326249067,0.6451152183503328,0.6282554409092257
metoda20,0.6000547326249067,0.6451152183503328,0.2439028536955225
metoda3,0.6000547326249067,0.6451152183503328,0.5437714679347757
metoda4,0.6000547326249067,0.6451152183503328,7.97119263604402
metoda5,1.6426387608727513,1.755273722333985,0.1660494306023486
metoda6,0.6000547326249067,0.6451152183503328,0.6282554409092257
metoda7,0.7418082324754744,0.6799360253015906,0.3790809064660017
metoda8,0.6000547326249067,0.6451152183503328,0.6282554409092257
metoda9,0.3459368920274633,0.556428610343134,0.3185020467154006
