Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.6532293986636971,0.6446259892775082,0.5945373204615022,0.6185693287604116,0.7170652917601174,0.3024648900955367,0.664750980383565,0.3016354291656088,14.898519039154053,0.5776169265033408,0.004531623596742947
