Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.6,0.5714285714285714,0.8,0.6666666666666666,0.72,0.2182178902359924,0.6926220784611896,0.19999999999999996,9.33578896522522,,
