Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.9973273942093541,0.9957736557877436,0.9985872380503885,0.9971784622619327,0.9996808127097434,0.9946434360150539,0.011035901171407826,0.9946398638636842,1300.8594191074371,0.9953229398663698,0.0016366301176725063
