Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.755011135857461,0.7394152046783625,0.7442900871203202,0.7418446374090589,0.830520677749636,0.5087591368503376,0.5385967226770522,0.5087491927905785,69.59896874427795,0.7412026726057906,0.011320298844410288
