Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev),run,dataset,method
0.7566815144766147,0.7614097363083164,0.7070873557805509,0.7332438041753143,0.8368594259076304,0.5113202647132308,0.6604508362260688,0.510139148213884,9.58687663078308,0.7229398663697104,0.0061459441989071,run12-rf_ISOT_results.csv,ISOT,run12-rf
0.7160316767475213,0.7380977185123451,0.7764383561643836,0.7567827387310404,0.7912226423769658,0.4169544117750945,0.6402492633643894,0.4161838937208684,19.29798173904419,0.6591000476669256,0.0067337418243011,run12-rf_WELFake_results.csv,WELFake,run12-rf
0.5945945945945946,0.6,0.5,0.5454545454545454,0.5964912280701754,0.1875299019218869,0.6890991175703609,0.1850220264317181,5.100000381469727,0.35,0.0560156683619932,run13_BuzzFeed_results.csv,BuzzFeed,run13
0.755011135857461,0.7394152046783625,0.7442900871203202,0.7418446374090589,0.830520677749636,0.5087591368503376,0.5385967226770522,0.5087491927905785,69.59896874427795,0.7412026726057906,0.0113202988444102,run13_ISOT_results.csv,ISOT,run13
0.7045582091413606,0.7593096110651377,0.7038904109589041,0.7305505004549591,0.7721649305555556,0.4060273637697244,0.6077681866628379,0.4046028730555876,136.90799975395203,0.6841055880722268,0.0067051799449817,run13_WELFake_results.csv,WELFake,run13
0.5405405405405406,0.5333333333333333,0.4444444444444444,0.4848484848484848,0.5350877192982456,0.0773932928566517,0.6931397503402312,0.0763582966226138,5.700955867767334,0.375,0.0829925002758732,run14_BuzzFeed_results.csv,BuzzFeed,run14
0.7633630289532294,0.7619753086419753,0.7266305627501766,0.7438833313245752,0.843146186734216,0.5247133407925471,0.4914011311111478,0.5242026451665023,465.6784977912903,0.7434298440979955,0.0068682155657502,run14_ISOT_results.csv,ISOT,run14
0.7246991332543493,0.7459786922916232,0.7826849315068494,0.7638911171720413,0.7966762747336377,0.4349742551462384,0.5431226943150177,0.4342536984890727,1305.1611869335177,0.6812997129875654,0.0051416635834344,run14_WELFake_results.csv,WELFake,run14
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run15_BuzzFeed_results.csv,BuzzFeed,run15
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run15_ISOT_results.csv,ISOT,run15
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run15_WELFake_results.csv,WELFake,run15
0.5405405405405406,0.5333333333333333,0.4444444444444444,0.4848484848484848,0.5380116959064327,0.0773932928566517,0.70117761547246,0.0763582966226138,0.4900343418121338,0.4892857142857142,0.0779193722473979,run16_BuzzFeed_results.csv,BuzzFeed,run16
0.7633630289532294,0.7619753086419753,0.7266305627501766,0.7438833313245752,0.8432196157305407,0.5247133407925471,0.4914917681482218,0.5242026451665023,355.2180938720703,0.7632516703786192,0.0104901905132121,run16_ISOT_results.csv,ISOT,run16
0.7245744216499346,0.7456689626382801,0.783013698630137,0.7638851766718341,0.7966360667174024,0.4346634981695169,0.5431597408154786,0.4339173356813268,984.98300075531,0.7261333530843922,0.0013087150375258,run16_WELFake_results.csv,WELFake,run16
0.4864864864864865,0.4864864864864865,1.0,0.6545454545454545,0.7690058479532165,0.0,0.6930433201714687,0.0,7.302347898483276,,,run17_BuzzFeed_results.csv,BuzzFeed,run17
0.67271714922049,0.5989110707803993,0.9324228867435838,0.7293489271571968,0.8174307403130313,0.4216128209825524,0.675174138482336,0.361758942095729,57.95330357551575,,,run17_ISOT_results.csv,ISOT,run17
0.568996695142483,0.568996695142483,1.0,0.7253000556394563,0.7490046296296297,0.0,1.216229792366766,0.0,78.61694669723511,,,run17_WELFake_results.csv,WELFake,run17
0.5135135135135135,0.5,0.3333333333333333,0.4,0.564327485380117,0.0187317162316338,0.9718012393652709,0.0176991150442477,0.1800415515899658,0.5678571428571428,0.0397697454487858,run18_BuzzFeed_results.csv,BuzzFeed,run18
0.7424276169265034,0.7355090112031174,0.7110901813044502,0.723093499341554,0.822070348460884,0.4827000610382487,0.5185108286531788,0.4824597738312678,3.140999794006348,0.7439866369710468,0.0103653240785925,run18_ISOT_results.csv,ISOT,run18
0.6827960341709796,0.7251840285523087,0.7125479452054795,0.7188104582389033,0.7500932109335362,0.3551481745848737,0.5829440118406187,0.3550760120882051,5.3540003299713135,0.6857267301033353,0.0069510586202808,run18_WELFake_results.csv,WELFake,run18
0.4864864864864865,0.4666666666666667,0.3888888888888889,0.4242424242424242,0.5584795321637428,-0.0327433162085834,0.94656000558539,-0.0323054331864902,0.1610016822814941,0.4642857142857142,0.1195228609334393,run19_BuzzFeed_results.csv,BuzzFeed,run19
0.7599109131403118,0.7546894031668697,0.7294560866493995,0.7418582375478927,0.8513584438943018,0.5178445803535454,0.9127604655387516,0.5175831215587936,8.051000833511353,0.7599109131403118,0.0099252917394909,run19_ISOT_results.csv,ISOT,run19
0.7187753320446467,0.7478251530447857,0.7630684931506849,0.7553699284009546,0.8083542855783866,0.424875013350225,1.0562402597728926,0.424755430148456,16.41599988937378,0.7198980254384308,0.0036489494558181,run19_WELFake_results.csv,WELFake,run19
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run20_BuzzFeed_results.csv,BuzzFeed,run20
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run20_ISOT_results.csv,ISOT,run20
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run20_WELFake_results.csv,WELFake,run20
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run2_BuzzFeed_results.csv,BuzzFeed,run2
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run2_ISOT_results.csv,ISOT,run2
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run2_WELFake_results.csv,WELFake,run2
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run3_BuzzFeed_results.csv,BuzzFeed,run3
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run3_ISOT_results.csv,ISOT,run3
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run3_WELFake_results.csv,WELFake,run3
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run4_BuzzFeed_results.csv,BuzzFeed,run4
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run4_ISOT_results.csv,ISOT,run4
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run4_WELFake_results.csv,WELFake,run4
0.5135135135135135,0.5,0.3888888888888889,0.4375,0.5380116959064327,0.0210939081754764,1.1693515794967473,0.0205882352941176,0.1369991302490234,0.4071428571428571,0.0262445329583911,run5_BuzzFeed_results.csv,BuzzFeed,run5
0.7502227171492205,0.7497507477567298,0.7082646574052273,0.7284174839568955,0.8300571945218188,0.4982413649877671,1.0593357076353291,0.4975505322155628,5.578676700592041,0.7603563474387528,0.0126017370141945,run5_ISOT_results.csv,ISOT,run5
0.7090478269002931,0.7313479298536889,0.7723835616438356,0.7513058309348684,0.7842239345509894,0.4022919722240288,1.2981871181430753,0.4014232705898133,11.547999620437622,0.724387561654019,0.0028167078226328,run5_WELFake_results.csv,WELFake,run5
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run6_BuzzFeed_results.csv,BuzzFeed,run6
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run6_ISOT_results.csv,ISOT,run6
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run6_WELFake_results.csv,WELFake,run6
0.5945945945945946,0.6,0.5,0.5454545454545454,0.5526315789473684,0.1875299019218869,0.8154551903226359,0.1850220264317181,0.9421591758728028,0.6,0.1787855858683403,run7_BuzzFeed_results.csv,BuzzFeed,run7
0.7464365256124722,0.7428500986193294,0.7094419590299035,0.7257617728531855,0.8276314507136966,0.4906550282485155,0.5047742037199011,0.490206205666739,4.693766117095947,0.7455456570155902,0.0098223060450779,run7_ISOT_results.csv,ISOT,run7
0.6885951237762674,0.7451632047477745,0.688,0.7154415954415955,0.7588734303652968,0.374251666253002,0.572631588516315,0.3728026181524294,7.311974287033081,0.6806759022307033,0.0074203697262706,run7_WELFake_results.csv,WELFake,run7
0.5135135135135135,0.5,0.4444444444444444,0.4705882352941176,0.587719298245614,0.0235997441801596,0.7259346526009022,0.0234604105571847,0.6050007343292236,0.5964285714285714,0.1603567451474546,run8_BuzzFeed_results.csv,BuzzFeed,run8
0.744988864142539,0.7485394970789941,0.693901577584177,0.7201857282502444,0.8230882056863594,0.487734872816403,0.565250509279185,0.4865553155364543,90.86400079727171,0.744543429844098,0.0109528390253334,run8_ISOT_results.csv,ISOT,run8
0.6766851655546549,0.7577859199162523,0.6346301369863013,0.690761615077235,0.7469494070268899,0.3637267126386782,0.6147475388629108,0.3575330865630048,258.05797266960144,0.6747522564029589,0.0063878118979348,run8_WELFake_results.csv,WELFake,run8
0.5135135135135135,0.5,0.3888888888888889,0.4375,0.5380116959064327,0.0210939081754764,0.733110546702991,0.0205882352941176,8.497031211853027,0.6214285714285714,0.2040408122440814,run9_BuzzFeed_results.csv,BuzzFeed,run9
0.7393095768374165,0.7386079118678017,0.6946079585589828,0.7159325324596529,0.8212880013089863,0.4762490998316699,0.5238918023011654,0.475483308725356,353.404114484787,0.7301781737193764,0.0099077845966749,run9_ISOT_results.csv,ISOT,run9
0.6876597867431564,0.7169055649241147,0.7454246575342466,0.7308870144522646,0.7569246575342465,0.3594999954296473,0.5761282987159474,0.3591120428011716,542.1581728458405,0.6664586390276258,0.0042123823352385,run9_WELFake_results.csv,WELFake,run9
