Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.6422048997772829,0.6315521628498728,0.5844125264892865,0.6070686070686071,0.7103469614598759,0.2802556605823372,0.660699918621513,0.2795467643360324,21.872999906539917,0.5799554565701559,0.009186913678682806
