Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.2579421905555501,0.485292029497971,0.9615559515272858
metoda1-2,0.2640770411288543,0.4845717032199523,0.8810814005894667
metoda1-3,0.2598906251072174,0.485234375847684,0.9624872086662942
metoda1-4,0.2552541173815436,0.4155648701003449,0.9486469258096512
metoda1-5,0.2618319392305193,0.4718754985042411,0.9415205230711274
metoda10,0.2731040979182866,0.4802956319997358,0.950174322939179
metoda11,0.2873910903387466,0.4938405197798239,0.9325140974704904
metoda12-catboost,0.264997743130467,0.4732260592587921,0.7832818984147599
metoda12-rf,0.3444622938212995,0.510139148213884,0.8443340279018592
metoda13,0.3125063313081907,0.5087491927905785,0.9327611429267384
metoda14,0.3661578567079886,0.5242026451665023,0.9387740304067516
metoda15,0.2026487737136668,0.4865553155364543,0.8134555604139977
metoda16,0.3652311894767933,0.5242026451665023,0.9387740304067516
metoda17,0.2578164309679418,0.361758942095729,0.9331034150185168
metoda18,0.2605334902490572,0.4824597738312678,0.9251443365891636
metoda19,0.3516311649343467,0.5175831215587936,0.8507987236817056
metoda2,0.2026487737136668,0.4865553155364543,0.8134555604139977
metoda20,0.2026487737136668,0.4865553155364543,0.8134555604139977
metoda3,0.2026487737136668,0.4865553155364543,0.72840663791639
metoda4,0.2026487737136668,0.4865553155364543,
metoda5,0.3404651025870605,0.4975505322155628,0.932307826114301
metoda6,0.2026487737136668,0.4865553155364543,0.8134555604139977
metoda7,0.2759905467895504,0.490206205666739,0.8079852194643681
metoda8,0.2026487737136668,0.4865553155364543,0.8134555604139977
metoda9,0.2629493517693255,0.475483308725356,0.9122776055823532
