Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.6441513181207409,0.5198467632528118,0.0527810314740049
metoda1-2,0.6400273172157116,0.5173949125960037,0.1469416773942068
metoda1-3,0.6404411029190804,0.5171021619584301,0.0504043855689429
metoda1-4,0.6435279498805812,0.6435843928755208,0.0687530733528486
metoda1-5,0.6424474576811843,0.5205252777336504,0.0721340355699161
metoda10,0.6432232331342711,0.5402390306724644,0.1116220464209888
metoda11,0.6500646769592293,0.5369215127453819,0.3167358963952988
metoda12-catboost,0.6623790224120268,0.6855028763687553,0.347516952705883
metoda12-rf,0.6369732136854653,0.6604508362260688,0.2910411622719875
metoda13,0.6587485863662988,0.5385967226770522,0.1007525181928783
metoda14,0.6013008046065782,0.4914011311111478,0.0865160123954236
metoda15,0.6664937519038512,0.565250509279185,0.2304940197783317
metoda16,0.601230521997396,0.4914917681482218,0.0867047492645248
metoda17,0.6494377645427537,0.675174138482336,0.0876193935211604
metoda18,0.6447114351178583,0.5185108286531788,0.1275553199657357
metoda19,1.1231123123700746,0.9127604655387516,0.1892069772167433
metoda2,0.6664937519038512,0.565250509279185,0.2304940197783317
metoda20,0.6664937519038512,0.565250509279185,0.2304940197783317
metoda3,0.6664937519038512,0.565250509279185,0.4498162950881573
metoda4,0.6664937519038512,0.565250509279185,8.402595705440643
metoda5,1.371979887241771,1.0593357076353291,0.1174410494145749
metoda6,0.6664937519038512,0.565250509279185,0.2304940197783317
metoda7,0.6362178359464569,0.5047742037199011,0.3483360566512773
metoda8,0.6664937519038512,0.565250509279185,0.2304940197783317
metoda9,0.640040969921086,0.5238918023011654,0.1942958324548152
