Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.6256124721603563,0.7419821826280624,0.9808463251670378
metoda1-2,0.6337416481069043,0.7414253897550112,0.9404231625835188
metoda1-3,0.6308463251670379,0.7423162583518931,0.9812917594654788
metoda1-4,0.6304008908685969,0.7134743875278396,0.9743875278396436
metoda1-5,0.6296213808463251,0.7339643652561247,0.970824053452116
metoda10,0.6378619153674833,0.7416481069042317,0.9751670378619154
metoda11,0.6452115812917595,0.7481069042316258,0.966369710467706
metoda12-catboost,0.6332962138084632,0.737305122494432,0.8918708240534521
metoda12-rf,0.6744988864142539,0.7566815144766147,0.9224944320712696
metoda13,0.6561247216035635,0.755011135857461,0.9664810690423162
metoda14,0.6848552338530067,0.7633630289532294,0.9694877505567928
metoda15,0.6016703786191536,0.744988864142539,0.9070155902004454
metoda16,0.6844097995545657,0.7633630289532294,0.9694877505567928
metoda17,0.6279510022271715,0.67271714922049,0.9665924276169264
metoda18,0.6312917594654789,0.7424276169265034,0.962694877505568
metoda19,0.6769487750556793,0.7599109131403118,0.9256124721603564
metoda2,0.6016703786191536,0.744988864142539,0.9070155902004454
metoda20,0.6016703786191536,0.744988864142539,0.9070155902004454
metoda3,0.6016703786191536,0.744988864142539,0.8645879732739421
metoda4,0.6016703786191536,0.744988864142539,0.4729398663697104
metoda5,0.6721603563474388,0.7502227171492205,0.9662583518930956
metoda6,0.6016703786191536,0.744988864142539,0.9070155902004454
metoda7,0.6381959910913141,0.7464365256124722,0.90445434298441
metoda8,0.6016703786191536,0.744988864142539,0.9070155902004454
metoda9,0.633184855233853,0.7393095768374165,0.9562360801781736
