Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.7212149752766659,0.781021897810219,0.9736284436072522
metoda1-2,0.596185542736049,0.7878502472333412,0.984930539204144
metoda1-3,0.6145514480809984,0.7676006592889099,0.983753237579468
metoda1-4,0.5651047798445962,0.5354367789027549,0.9771603484812807
metoda1-5,0.6712973863903933,0.8203437720744055,0.9764539675064752
metoda10,0.6105486225570991,0.6990817047327526,0.9710383800329644
metoda11,0.6119613845067107,0.7165057687779609,0.9604426654108784
metoda12-catboost,0.6197315752295738,0.7252178008005651,0.8935719331292677
metoda12-rf,0.6169060513303508,0.7070873557805509,0.9055804097009654
metoda13,0.6687073228161055,0.7442900871203202,0.963974570284907
metoda14,0.6406875441488109,0.7266305627501766,0.9642100306098422
metoda15,0.5990110666352719,0.693901577584177,0.9001648222274546
metoda16,0.63974570284907,0.7266305627501766,0.9642100306098422
metoda17,0.6604662114433718,0.9324228867435838,0.9813986343301154
metoda18,0.6117259241817754,0.7110901813044502,0.9571462208617848
metoda19,0.6529314810454439,0.7294560866493995,0.9220626324464328
metoda2,0.5990110666352719,0.693901577584177,0.9001648222274546
metoda20,0.5990110666352719,0.693901577584177,0.9001648222274546
metoda3,0.5990110666352719,0.693901577584177,0.85778196373911
metoda4,0.5990110666352719,0.693901577584177,1.0
metoda5,0.6249117023781493,0.7082646574052273,0.9627972686602309
metoda6,0.5990110666352719,0.693901577584177,0.9001648222274546
metoda7,0.6406875441488109,0.7094419590299035,0.880621615257829
metoda8,0.5990110666352719,0.693901577584177,0.9001648222274546
metoda9,0.5954791617612433,0.6946079585589828,0.9606781257358136
