Metoda,BERT,RoBERTa,SBERT
metoda10,0.6285077951002227,0.7398663697104677,0.9614699331848552
metoda11,0.6257238307349666,0.7420935412026726,0.9505567928730512
metoda12-rf,0.5937639198218263,0.7229398663697104,0.889086859688196
metoda13,0.6292873051224943,0.7412026726057906,0.9364142538975502
metoda14,0.6182628062360801,0.7434298440979955,0.9557906458797326
metoda15,0.6040089086859688,0.744543429844098,0.906792873051225
metoda16,0.6831848552338531,0.7632516703786192,0.9702672605790644
metoda18,0.6350779510022272,0.7439866369710468,0.961804008908686
metoda19,0.6757238307349666,0.7599109131403118,0.9266146993318486
metoda2,0.6040089086859688,0.744543429844098,0.906792873051225
metoda20,0.6040089086859688,0.744543429844098,0.906792873051225
metoda3,0.6040089086859688,0.744543429844098,0.8619153674832962
metoda4,0.6040089086859688,0.744543429844098,
metoda5,0.6845211581291759,0.7603563474387528,0.966369710467706
metoda6,0.6040089086859688,0.744543429844098,0.906792873051225
metoda7,0.6252783964365255,0.7455456570155902,0.8811804008908686
metoda8,0.6040089086859688,0.744543429844098,0.906792873051225
metoda9,0.6149220489977729,0.7301781737193764,0.9292873051224944
