Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev),run,dataset,method
1.0,1.0,1.0,1.0,1.0,1.0,0.6919509439438833,1.0,8.302026271820068,,,run12-catboost_ISOT_results.csv,ISOT,run12-catboost
0.5,0.5,1.0,0.6666666666666666,0.0,0.0,0.6937515966343196,0.0,15.7149658203125,,,run12-catboost_WELFake_results.csv,WELFake,run12-catboost
1.0,1.0,1.0,1.0,1.0,1.0,0.5980023173383795,1.0,0.1916995048522949,,,run12-rf_BuzzFeed_results.csv,BuzzFeed,run12-rf
0.5,0.0,0.0,0.0,0.0,0.0,1.0201104142632773,0.0,8.290026187896729,,,run12-rf_ISOT_results.csv,ISOT,run12-rf
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6693238538262689,0.0,15.703965663909912,,,run12-rf_WELFake_results.csv,WELFake,run12-rf
1.0,1.0,1.0,1.0,1.0,1.0,0.4999883287439892,1.0,0.9949979782104492,,,run13_BuzzFeed_results.csv,BuzzFeed,run13
0.0,0.0,0.0,0.0,0.0,-1.0,1.308360826944821,-1.0,46.60497188568115,,,run13_ISOT_results.csv,ISOT,run13
0.5,0.0,0.0,0.0,1.0,0.0,0.7241961358395116,0.0,98.57696557044984,,,run13_WELFake_results.csv,WELFake,run13
1.0,1.0,1.0,1.0,1.0,1.0,0.6798413886781147,1.0,1.0740325450897217,,,run14_BuzzFeed_results.csv,BuzzFeed,run14
0.5,0.0,0.0,0.0,0.0,0.0,0.8459935225697518,0.0,616.8246207237244,,,run14_ISOT_results.csv,ISOT,run14
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6771956777762804,0.0,1469.761028766632,,,run14_WELFake_results.csv,WELFake,run14
0.5,0.0,0.0,0.0,0.5,0.0,0.6931471805599453,0.0,0.5045793056488037,,,run16_BuzzFeed_results.csv,BuzzFeed,run16
0.5,0.0,0.0,0.0,0.0,0.0,0.8525489252783597,0.0,588.8300311565399,,,run16_ISOT_results.csv,ISOT,run16
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6770466223367515,0.0,1468.4904437065125,,,run16_WELFake_results.csv,WELFake,run16
0.5,0.0,0.0,0.0,1.0,0.0,0.692185511065834,0.0,7.435749053955078,,,run17_BuzzFeed_results.csv,BuzzFeed,run17
0.5,0.0,0.0,0.0,1.0,0.0,0.9529508883915964,0.0,83.91191005706787,,,run17_ISOT_results.csv,ISOT,run17
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6658675487107266,0.0,94.7720639705658,,,run17_WELFake_results.csv,WELFake,run17
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.4337952747826719,0.0,0.1699998378753662,,,run18_BuzzFeed_results.csv,BuzzFeed,run18
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.5632403209672524,0.0,3.7700018882751465,,,run18_ISOT_results.csv,ISOT,run18
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.7005513290516723,0.0,6.278997182846069,,,run18_WELFake_results.csv,WELFake,run18
1.0,1.0,1.0,1.0,1.0,1.0,0.4630466026128567,1.0,0.1590325832366943,,,run19_BuzzFeed_results.csv,BuzzFeed,run19
0.5,0.0,0.0,0.0,0.0,0.0,2.231973765607832,0.0,11.782973289489746,,,run19_ISOT_results.csv,ISOT,run19
0.5,0.0,0.0,0.0,0.0,0.0,0.8624863751694788,0.0,23.31303024291992,,,run19_WELFake_results.csv,WELFake,run19
0.5,0.0,0.0,0.0,1.0,0.0,0.4991474385368694,0.0,0.126030683517456,,,run3_BuzzFeed_results.csv,BuzzFeed,run3
1.0,1.0,1.0,1.0,1.0,1.0,0.636640051220406,1.0,150.28708004951477,,,run3_ISOT_results.csv,ISOT,run3
0.5,0.5,1.0,0.6666666666666666,0.0,0.0,0.7160134219325602,0.0,383.1940331459045,,,run3_WELFake_results.csv,WELFake,run3
1.0,1.0,1.0,1.0,1.0,1.0,0.2721525159028385,1.0,0.1370010375976562,,,run5_BuzzFeed_results.csv,BuzzFeed,run5
0.5,0.0,0.0,0.0,0.0,0.0,3.220112816333895,0.0,8.840433597564697,,,run5_ISOT_results.csv,ISOT,run5
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6507469932377185,0.0,17.38496494293213,,,run5_WELFake_results.csv,WELFake,run5
1.0,1.0,1.0,1.0,1.0,1.0,0.5852384697871295,1.0,0.355039119720459,,,run7_BuzzFeed_results.csv,BuzzFeed,run7
1.0,1.0,1.0,1.0,1.0,1.0,0.5983079935113982,1.0,0.9079995155334472,,,run7_ISOT_results.csv,ISOT,run7
0.5,0.5,1.0,0.6666666666666666,0.0,0.0,0.7449153995572904,0.0,1.2929677963256836,,,run7_WELFake_results.csv,WELFake,run7
0.5,0.0,0.0,0.0,1.0,0.0,0.5875233680710631,0.0,8.044233083724976,,,run9_BuzzFeed_results.csv,BuzzFeed,run9
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6604126656103813,0.0,385.5955410003662,,,run9_ISOT_results.csv,ISOT,run9
0.5,0.5,1.0,0.6666666666666666,1.0,0.0,0.6418407756721656,0.0,654.8589642047882,,,run9_WELFake_results.csv,WELFake,run9
