Metoda,BERT,RoBERTa,SBERT
metoda10,0.6184447479679348,0.6805513694715504,0.9185012795420242
metoda11,0.6080310993641558,0.6834198414161042,0.8876348456890202
metoda12-rf,0.6225596167050413,0.6591000476669256,0.8227227184610971
metoda13,0.640829851626002,0.6841055880722268,0.9130764062715055
metoda14,0.6211252738126619,0.6812997129875654,0.8885700272238021
metoda15,0.6233705765209676,0.6747522564029589,0.8273368263158754
metoda16,0.6917748114901396,0.7261333530843922,0.916880020870804
metoda18,0.6322256799535306,0.6857267301033353,0.9245494970089588
metoda19,0.6958283080885252,0.7198980254384308,0.8751640737569858
metoda2,0.6233705765209676,0.6747522564029589,0.8273368263158754
metoda20,0.6233705765209676,0.6747522564029589,0.8273368263158754
metoda3,0.6233705765209676,0.6747522564029589,0.7844362433485977
metoda4,0.6233705765209676,0.6747522564029589,
metoda5,0.6973246063201832,0.724387561654019,0.9392034996699083
metoda6,0.6233705765209676,0.6747522564029589,0.8273368263158754
metoda7,0.6267379182228401,0.6806759022307033,0.8122472311581508
metoda8,0.6233705765209676,0.6747522564029589,0.8273368263158754
metoda9,0.6114604741653816,0.6664586390276258,0.8796535516525182
