Metoda,BERT,RoBERTa,SBERT
metoda1-1,128.8904094696045,203.1800980567932,155.08407998085022
metoda1-2,129.3014097213745,203.64222478866577,155.56604623794556
metoda1-3,129.73853588104248,204.10025715827945,155.99307775497437
metoda1-4,130.16512441635132,204.5811288356781,156.44404792785645
metoda1-5,130.58412528038025,205.0318138599396,156.87400102615356
metoda10,4.326976776123047,3.2796225547790527,112.8069658279419
metoda11,35.23112869262695,34.96300411224365,1253.585738658905
metoda12-catboost,22.38357424736023,19.359981775283813,243.53692960739136
metoda12-rf,22.326574087142944,19.29798173904419,243.42097425460813
metoda13,148.42393112182617,136.90799975395203,10237.250807285309
metoda14,1250.9225244522097,1305.1611869335177,11279.359748125076
metoda15,252.5341341495514,258.05797266960144,828.0168771743774
metoda16,963.100391626358,984.98300075531,6933.5200979709625
metoda17,58.19475626945496,78.61694669723511,75.68727946281433
metoda18,5.354025840759277,5.3540003299713135,850.1051051616669
metoda19,18.427066564559937,16.41599988937378,156.45500135421753
metoda2,252.5341341495514,258.05797266960144,828.0168771743774
metoda20,252.5341341495514,258.05797266960144,828.0168771743774
metoda3,252.5341341495514,258.05797266960144,3932.6259915828714
metoda4,252.5341341495514,258.05797266960144,1498.839478969574
metoda5,13.950437784194946,11.547999620437622,145.75800108909607
metoda6,252.5341341495514,258.05797266960144,828.0168771743774
metoda7,6.171261787414551,7.311974287033081,39.65107083320618
metoda8,252.5341341495514,258.05797266960144,828.0168771743774
metoda9,610.4652409553528,542.1581728458405,7495.024471521378
