Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.6892947266615931,0.7518509401953324,0.9875965325342466
metoda1-2,0.6856104848427194,0.7482725139523085,0.987992508561644
metoda1-3,0.6694400130010147,0.7489068683409437,0.9846574074074076
metoda1-4,0.6866608479198376,0.7490087677574835,0.983163955479452
metoda1-5,0.6834479404490107,0.7508083618721462,0.9847140093860984
metoda10,0.6950688419583968,0.7552094590309488,0.9843621733891426
metoda11,0.6945001744038559,0.7622547247590056,0.9705807172754948
metoda12-catboost,0.6897809725393201,0.7497086504312532,0.9412698027650938
metoda12-rf,0.769763738267377,0.7912226423769658,0.948896396182141
metoda13,0.7488472142947742,0.7721649305555556,0.983490360223237
metoda14,0.7702409309994926,0.7966762747336377,0.9735110667174024
metoda15,0.6798369878868595,0.7469494070268899,0.9120755961440894
metoda16,0.769851629883308,0.7966360667174024,0.9734955685565704
metoda17,0.6418842751141554,0.7490046296296297,0.9770222364916286
metoda18,0.6954524194571283,0.7500932109335362,0.9770708396752916
metoda19,0.7874039510400811,0.8083542855783866,0.952375126839168
metoda2,0.6798369878868595,0.7469494070268899,0.9120755961440894
metoda20,0.6798369878868595,0.7469494070268899,0.9120755961440894
metoda3,0.6798369878868595,0.7469494070268899,0.8622841990106545
metoda4,0.6798369878868595,0.7469494070268899,0.5
metoda5,0.765732519977169,0.7842239345509894,0.9811240169964486
metoda6,0.6798369878868595,0.7469494070268899,0.9120755961440894
metoda7,0.7030052876078132,0.7588734303652968,0.9148353786149164
metoda8,0.6798369878868595,0.7469494070268899,0.9120755961440894
metoda9,0.7047742897006595,0.7569246575342465,0.9719009386098428
