Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.708570671612134,0.7425251180244522,0.9453369272237196
metoda1-2,0.7143252595155709,0.5856310170934573,0.9509889154531624
metoda1-3,0.6323459377083531,0.6340689121176926,0.9498949231279724
metoda1-4,0.7507379468678255,0.6178265291297399,0.9235528523489932
metoda1-5,0.650284686844471,0.6877776727478968,0.934154175588865
metoda10,0.682476794204211,0.7060131379484588,0.9455975529823027
metoda11,0.6552697932425617,0.7261891862607,0.9075433556761358
metoda12-catboost,0.7340077357929188,0.7420132610006027,0.907204339110954
metoda12-rf,0.7180502031038434,0.7380977185123451,0.8539132197891321
metoda13,0.7445691969733952,0.7593096110651377,0.9498453380468403
metoda14,0.7395473296911584,0.7459786922916232,0.921869927497024
metoda15,0.7183770883054893,0.7577859199162523,0.8351613583632145
metoda16,0.7180502031038434,0.7456689626382801,0.9217786432976306
metoda17,0.63293327908869,0.568996695142483,0.9075246497145822
metoda18,0.6913918323609953,0.7251840285523087,0.9342351259210382
metoda19,0.726176375578766,0.7478251530447857,0.8672410213826033
metoda2,0.7183770883054893,0.7577859199162523,0.8351613583632145
metoda20,0.7183770883054893,0.7577859199162523,0.8351613583632145
metoda3,0.7183770883054893,0.7577859199162523,0.7973099781044729
metoda4,0.7183770883054893,0.7577859199162523,0.568996695142483
metoda5,0.7130254281266217,0.7313479298536889,0.9361955228722828
metoda6,0.7183770883054893,0.7577859199162523,0.8351613583632145
metoda7,0.7157797193539847,0.7451632047477745,0.8073482735404444
metoda8,0.7183770883054893,0.7577859199162523,0.8351613583632145
metoda9,0.6753492280222666,0.7169055649241147,0.9241690512876952
