Metoda,BERT,RoBERTa,SBERT
metoda1-1,0.6131168280301741,0.5815919285667918,0.1418889559241551
metoda1-2,0.6148536916389874,0.6493622699900861,0.1369369655233223
metoda1-3,0.6227048811267206,0.6091219688666797,0.157980290620383
metoda1-4,0.6170448615971512,0.6194717167458902,0.1704740006432653
metoda1-5,0.6222116773004299,0.5865024382072188,0.157668331180618
metoda10,0.6138035582860406,0.5916152582575103,0.1951599383266166
metoda11,0.6310040659804971,0.5921092521586717,0.4022671208659997
metoda12-catboost,0.6549580463180736,0.6534970844136534,0.344467541912969
metoda12-rf,0.6056759225237129,0.6402492633643894,0.3758155388894504
metoda13,0.622629441202904,0.6077681866628379,0.1631966902500018
metoda14,0.5742104833742712,0.5431226943150177,0.2079334030167581
metoda15,0.6364099669677751,0.6147475388629108,0.3738523854374785
metoda16,0.5726189042712694,0.5431597408154786,0.2080376722105349
metoda17,0.6452209133517076,1.216229792366766,0.2007526851126268
metoda18,0.611130908388204,0.5829440118406187,0.2152321534931928
metoda19,1.0720070179385597,1.0562402597728926,0.2866656912228822
metoda2,0.6364099669677751,0.6147475388629108,0.3738523854374785
metoda20,0.6364099669677751,0.6147475388629108,0.3738523854374785
metoda3,0.6364099669677751,0.6147475388629108,0.5312939090224761
metoda4,0.6364099669677751,0.6147475388629108,6.871220756031846
metoda5,1.331772314251005,1.2981871181430753,0.1974919138979128
metoda6,0.6364099669677751,0.6147475388629108,0.3738523854374785
metoda7,0.6011406397572415,0.572631588516315,0.4669434888527881
metoda8,0.6364099669677751,0.6147475388629108,0.3738523854374785
metoda9,0.6045659566004487,0.5761282987159474,0.2896576437500252
