Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev),metoda,dataset,method
0.4,0.4444444444444444,0.8,0.5714285714285714,0.56,-0.3333333333333333,0.7061848003055107,-0.1999999999999999,31.8139967918396,0.3,0.2449489742783178,run11_WELFake_results.csv,WELFake,metoda11
0.6,0.6666666666666666,0.4,0.5,0.5,0.2182178902359924,0.6892997634947329,0.1999999999999999,1.89400053024292,,,run12-catboost_BuzzFeed_results.csv,BuzzFeed,metoda12-catboost
0.6,0.6666666666666666,0.4,0.5,0.7,0.2182178902359924,0.691266180689707,0.1999999999999999,6.971415042877197,,,run12-catboost_ISOT_results.csv,ISOT,metoda12-catboost
0.3,0.375,0.6,0.4615384615384615,0.48,-0.5,0.6932329206148318,-0.3999999999999999,19.12199592590332,,,run12-catboost_WELFake_results.csv,WELFake,metoda12-catboost
0.5,0.5,0.4,0.4444444444444444,0.38,0.0,0.9401393260332386,0.0,1.8029963970184328,0.7,0.2449489742783178,run12-rf_BuzzFeed_results.csv,BuzzFeed,metoda12-rf
0.7,0.75,0.6,0.6666666666666666,0.8200000000000001,0.408248290463863,0.5861892018766336,0.4,6.951415538787842,0.4,0.2,run12-rf_ISOT_results.csv,ISOT,metoda12-rf
0.6,0.5714285714285714,0.8,0.6666666666666666,0.8,0.2182178902359924,0.5899939203485681,0.1999999999999999,19.075024843215942,0.3,0.3999999999999999,run12-rf_WELFake_results.csv,WELFake,metoda12-rf
0.6,0.5714285714285714,0.8,0.6666666666666666,0.6000000000000001,0.2182178902359924,0.6680471216069113,0.1999999999999999,40.23199033737183,,,run13_BuzzFeed_results.csv,BuzzFeed,metoda13
0.8,0.7142857142857143,1.0,0.8333333333333334,0.8800000000000001,0.6546536707079772,0.5298901403433719,0.6,44.32896399497986,,,run13_ISOT_results.csv,ISOT,metoda13
1.0,1.0,1.0,1.0,1.0,1.0,0.3227001646228461,1.0,124.41599416732788,,,run13_WELFake_results.csv,WELFake,metoda13
0.5,0.5,0.2,0.2857142857142857,0.72,0.0,0.6887784121928101,0.0,5.545995473861694,,,run14_BuzzFeed_results.csv,BuzzFeed,metoda14
0.8,0.8,0.8,0.8,0.96,0.6,0.4553661728079529,0.6,573.769323348999,,,run14_ISOT_results.csv,ISOT,metoda14
0.7,0.75,0.6,0.6666666666666666,0.6799999999999999,0.408248290463863,0.5940836282692192,0.4,2199.5860028266907,,,run14_WELFake_results.csv,WELFake,metoda14
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run15_BuzzFeed_results.csv,BuzzFeed,metoda15
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run15_ISOT_results.csv,ISOT,metoda15
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run15_WELFake_results.csv,WELFake,metoda15
0.6,0.6,0.6,0.6,0.48,0.2,0.6914388968010579,0.1999999999999999,1.5459983348846436,0.2,0.2449489742783178,run16_BuzzFeed_results.csv,BuzzFeed,metoda16
0.9,0.8333333333333334,1.0,0.9090909090909092,1.0,0.816496580927726,0.3664187548119971,0.8,1089.0220143795011,0.9,0.2,run16_ISOT_results.csv,ISOT,metoda16
0.9,0.8333333333333334,1.0,0.9090909090909092,1.0,0.816496580927726,0.4069516055662895,0.8,2069.3800365924835,0.9,0.2,run16_WELFake_results.csv,WELFake,metoda16
0.5,0.0,0.0,0.0,0.92,0.0,0.6929557161240034,0.0,27.580995321273804,,,run17_BuzzFeed_results.csv,BuzzFeed,metoda17
0.5,0.0,0.0,0.0,0.6,0.0,7.896923696307033,0.0,270.75301480293274,,,run17_ISOT_results.csv,ISOT,metoda17
0.5,0.0,0.0,0.0,0.4399999999999999,0.0,0.800413835739384,0.0,139.38696360588074,,,run17_WELFake_results.csv,WELFake,metoda17
0.8,0.8,0.8,0.8,0.72,0.6,0.6438504186661694,0.6,0.6989989280700684,0.8,0.2449489742783178,run18_BuzzFeed_results.csv,BuzzFeed,metoda18
0.6,0.6,0.6,0.6,0.76,0.2,0.5954786228490306,0.1999999999999999,12.331016063690186,0.6,0.3741657386773941,run18_ISOT_results.csv,ISOT,metoda18
0.5,0.5,0.6,0.5454545454545454,0.6799999999999999,0.0,0.6523636153356334,0.0,8.3150053024292,0.4,0.2,run18_WELFake_results.csv,WELFake,metoda18
0.4,0.3333333333333333,0.2,0.25,0.4399999999999999,-0.2182178902359924,1.1323150201594645,-0.1999999999999999,0.6069998741149902,0.2,0.2449489742783178,run19_BuzzFeed_results.csv,BuzzFeed,metoda19
1.0,1.0,1.0,1.0,1.0,1.0,0.0365375506059391,1.0,25.75799679756165,1.0,0.0,run19_ISOT_results.csv,ISOT,metoda19
0.7,0.6666666666666666,0.8,0.7272727272727273,0.6799999999999999,0.408248290463863,1.6381665282370093,0.4,27.426000833511356,0.7,0.2449489742783178,run19_WELFake_results.csv,WELFake,metoda19
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run20_BuzzFeed_results.csv,BuzzFeed,metoda20
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run20_ISOT_results.csv,ISOT,metoda20
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run20_WELFake_results.csv,WELFake,metoda20
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run2_BuzzFeed_results.csv,BuzzFeed,metoda2
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run2_ISOT_results.csv,ISOT,metoda2
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run2_WELFake_results.csv,WELFake,metoda2
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run3_BuzzFeed_results.csv,BuzzFeed,metoda3
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run3_ISOT_results.csv,ISOT,metoda3
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run3_WELFake_results.csv,WELFake,metoda3
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run4_BuzzFeed_results.csv,BuzzFeed,metoda4
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run4_ISOT_results.csv,ISOT,metoda4
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run4_WELFake_results.csv,WELFake,metoda4
0.3,0.25,0.2,0.2222222222222222,0.32,-0.408248290463863,1.3419294331960565,-0.3999999999999999,9.207004308700562,0.7,0.2449489742783178,run5_BuzzFeed_results.csv,BuzzFeed,metoda5
0.7,0.75,0.6,0.6666666666666666,0.92,0.408248290463863,1.3582523866866425,0.4,6.984973669052124,0.8,0.2449489742783178,run5_ISOT_results.csv,ISOT,metoda5
0.5,0.5,0.8,0.6153846153846154,0.68,0.0,1.755273722333985,0.0,20.631996393203732,0.7,0.2449489742783178,run5_WELFake_results.csv,WELFake,metoda5
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run6_BuzzFeed_results.csv,BuzzFeed,metoda6
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run6_ISOT_results.csv,ISOT,metoda6
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run6_WELFake_results.csv,WELFake,metoda6
0.6,0.6,0.6,0.6,0.56,0.2,0.6469125261035333,0.1999999999999999,3.577000141143799,0.7,0.2449489742783178,run7_BuzzFeed_results.csv,BuzzFeed,metoda7
0.8,0.8,0.8,0.8,0.8,0.6,0.5415147011902334,0.6,1.4698352813720703,0.7,0.4,run7_ISOT_results.csv,ISOT,metoda7
0.4,0.4285714285714285,0.6,0.5,0.64,-0.2182178902359924,0.6799360253015906,-0.1999999999999999,2.671001434326172,0.6,0.2,run7_WELFake_results.csv,WELFake,metoda7
0.3,0.0,0.0,0.0,0.44,-0.5,0.8323977699548297,-0.3999999999999999,1.984001636505127,0.3,0.2449489742783178,run8_BuzzFeed_results.csv,BuzzFeed,metoda8
0.7,0.75,0.6,0.6666666666666666,0.8,0.408248290463863,0.5783717049265975,0.4,140.09900736808777,0.7,0.2449489742783178,run8_ISOT_results.csv,ISOT,metoda8
0.6,0.6,0.6,0.6,0.6400000000000001,0.2,0.6451152183503328,0.1999999999999999,607.2010004520416,0.5,0.3162277660168379,run8_WELFake_results.csv,WELFake,metoda8
0.3,0.3333333333333333,0.4,0.3636363636363636,0.48,-0.408248290463863,0.6609658290376057,-0.3999999999999999,24.884998083114624,0.2,0.2449489742783178,run9_BuzzFeed_results.csv,BuzzFeed,metoda9
0.8,0.8,0.8,0.8,0.88,0.6,0.5342040915751325,0.6,376.5101571083069,0.8,0.2449489742783178,run9_ISOT_results.csv,ISOT,metoda9
0.8,0.7142857142857143,1.0,0.8333333333333334,0.8,0.6546536707079772,0.556428610343134,0.6,860.1279962062836,0.6,0.2,run9_WELFake_results.csv,WELFake,metoda9
