Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.5,0.5,1.0,0.6666666666666666,0.64,0.0,0.6942482341556395,0.0,59.37599325180054,,
