Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.6052338530066815,0.571749795584628,0.6585825288438898,0.6121019805230331,0.6372978457693581,0.2164987148677428,0.6877738340791838,0.21427494593930452,22.226499557495117,,
