Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.6497401633259094,0.6153953035987217,0.6943094528923028,0.6524749558043607,0.7105114973554217,0.3042472284536936,0.6365569812871585,0.30201116989312426,10.68283224105835,0.6511507052709726,0.011745030622213994
