Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.671826280623608,0.6525821596244131,0.6545797033199906,0.6535794051957212,0.7385012604564807,0.3418293464374065,0.6802273770441699,0.3418279056973639,0.06800270080566406,,
