Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
1.0,1.0,1.0,1.0,1.0,1.0,0.022259297339972027,1.0,320.56690526008606,,
