Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
1.0,1.0,1.0,1.0,1.0,1.0,0.3687673076391056,1.0,249.4291386604309,0.5,0.31622776601683794
