Accuracy,Precision,Recall,F1-Score,ROC-AUC,MCC,Log Loss,Cohen's Kappa,Execution Time (s),CV Accuracy (Mean),CV Accuracy (Std Dev)
0.5994432071269488,0.7291960507757405,0.24346597598304687,0.3650485436893204,0.7835797740128116,0.22225988646482195,0.6462721619237825,0.16808182550751516,10.255119323730469,,
